新聞來源,發佈時間,網址,標題,內容,發佈日期
台大,2014/3/24 14:58,http://www.facebook.com/,NA,"為什麼執政政府堅持只能審服貿，而不能改條款呢?!!



以下是我的想法，請參考



首先不提政黨惡鬥的問題

我相信各方都是對台灣好為前提



台灣國會現況是



我們的總統兼任支持黨主席

該黨的國會立委，若提出為台灣好、卻不符黨意的作為，必然有一定壓力。



說真的就算部分支持黨立委，同意反對黨的想法，提出來必定有所顧慮，尤其現在又是政黨惡鬥的狀況下，更是難上加難



畢竟每位立委都有家庭責任要顧，這可能關係到生存問題



相對反對黨立委也是，即便部分同意支持黨的觀點，要提出來也是會有相同的顧慮。



所以只能審不能改的條件，只會越演越烈，導致國會真的形同虛設



因為大家都太愛台灣了，認為自己是對的，對方是錯的

完全聽不進對方的意見與觀點，就算聽進去現況也不能提出意見。



可是所有事情都是一體兩面的，沒有一方是全對或全錯的。



尤其是 不能逐條審查修改，只能決定是否通過的審查條件

只會強化支持與反對派更大的對立。



簡單來說就是，現在國會立委根本就沒有一個可以好好談的溝通環境，去審查服貿這件事情。



大家都愛台灣、大家都害怕失去台灣，

在不知道怎麼辦的情況只好選邊站



但大家一定會選擇先站在自己熟悉安全的那邊

去表達愛台灣、保護台灣的心情。



但卻忘了，無論是支持反對派還是支持派的立委的聲音，都是代表了台灣人民部分的聲音，無論是哪一邊都是需要去被傾聽的!



這才是民主。



假如只能決定是否通過，不能修改的審查條件一直存在的話

就永遠不可能決定出對 台灣真的有益的兩岸服務貿易條款



現況下得利的是幕後操縱者，永遠不會是台灣人民。



因為這個條款這樣下去根本就沒辦法審

反對派會為反對而反對，而支持派會為支持而支持



卻忽略了條款本身，忽略了各方人民的聲音



最後最後 可能就在這不理性的情況下通過了！



最後想問大家一個問題，現在再強化對立的是誰?

企圖破壞國會運作的到底是誰?



請不要跟我說是學生。

學生有那麼大本事與心機就不會被煽動、當成暴民了



所以大家請團結，

想想你所熱愛的土地與民主。



現在，我們真的快變成雙方互槓的暴民了!!!!!



祖先流血爭的民主去哪裡了?



請回到初衷。



無論你是反對還是支持

無論你是哪個政黨



請放下偏見好好溝通。



重點是服務貿易



到底對大家到底好不好?

對誰好?好在哪?大家適不適用?



需要我們去良性了解、溝通與討論。



而不是認為那個派系說的對，就去嗆聲另一方。



事實永遠是最細膩的，真理會越辯越明。



大家都是為台灣好!



真正的敵人是那幕後煽動者!!!!!!",2014/3/24
台大,2014/3/24 14:56,http://www.facebook.com/,NA,"江宜樺否認鎮暴流血暴力，可見行政院對暴力定義與民眾不一！請有照片的人備份寄給行政院的信箱。



院長信箱：

https://eyemail.ey.gov.tw/www/MailToPremier.aspx

",2014/3/24
台大,2014/3/24 14:51,http://www.facebook.com/,NA,"給個想法

也許可以邀請一些學者來對服貿的優缺點做解說

然後藉由媒體播送給社會大眾 

讓更多人認知道何為服貿",2014/3/24
台大,2014/3/24 14:41,http://www.facebook.com/807262935969594,NA,"【場外即時】

中山南青島東路交叉口，有民眾目擊飆車族持鞭炮沿路施放，而警察立即逮捕兩名飆車族，已帶回中正一分局。現場志工呼籲民眾不要在附近圍觀。另，中山南濟南路口有三處發生飆車族滋事，目擊者表示飆車族先動手毆打警察，爾後兩輛救護車開抵現場，經醫護人員與員警確認，至少一名警員已送醫。警察攔截飆車族時遭遇反抗而對空鳴槍、壓制。三處滋事者共約四十人，警力約二十人。懷疑為組織性滋事。（攝影/李清遠、賴郁臻）",2014/3/24
台大,2014/3/24 13:48,http://www.facebook.com/,NA,整理了一下這倆天下來媒體的渲染造成社會大眾普遍誤解的例子- https://docs.google.com/document/d/1pSFe-1Lm4p-Na-U0NfCyzs0RSVM8j_jaNdQacyhZ-7I/edit?pli=1 ,2014/3/24
台大,2014/3/24 13:42,http://www.facebook.com/,NA,NA,2014/3/24
台大,2014/3/24 12:57,http://www.facebook.com/,NA,當初投票給馬英九的人，我原諒你們，但到現在還不站出來彌補你們的錯，我唾棄你們！,2014/3/24
台大,2014/3/24 12:55,http://www.facebook.com/,NA,"請不要再去行政院那邊,堅守立法院,請告訴周遭的朋友,如果看到網路上有風吹草動,千萬先求證再行動,不要再有昨天的事件了,不然會有演變成暴動的情況,而導致立法院這邊的學生功敗垂成,加油!",2014/3/24
台大,2014/3/24 12:52,http://www.facebook.com/,NA,"請問你們可以告訴大家立法院內學生的訴求嗎？

很多人以為 退回服貿 就是指完全不簽 導致支持派變得很激進 

要先退了才能逐條修改啊

如果不先退掉 逐條討論也只有 要 不要的選項

沒有任何修改權

拜託你們了 我怕很多人誤會在立院裡抗爭的學生

我想新聞媒體也有義務告訴民眾正確的消息

對不起 麻煩你們了",2014/3/24
台大,2014/3/24 12:51,http://www.facebook.com/,NA,"學運活動至今已第七天

因主流霉體長期的報導不實

並且隨著越來越多團體的加入，也越來越混淆學生們的唯一忠旨

發現許多未親身參與的同學及人民仍不完全清楚學生訴求

心中依然有所質疑

例如

有人認為我們反對兩岸服物貿易，而非退回服貿!

為什麼逐條審查不能被接受?

什麼是制定『兩岸協議監督條例』之立法?

等問題

在這時期，若我們希望更多人能夠加入我們的陣線。

已經不能指望呼籲現身參與活動來了解我們的忠旨，因歧見已產生。



希望能夠透過再次統整，柔性說服不信任，讓越來越多的學生能夠加入我們。

若我們能夠排解其中誤會，能夠獲得更多支持。",2014/3/24
台大,2014/3/24 12:45,http://www.facebook.com/,NA,"只要堅持，再小的信念還是會引起共鳴。

Stay persistent ,even the smallest belief can attract followers.",2014/3/24
台大,2014/3/24 12:44,http://www.facebook.com/,NA,建議持續追蹤昨天政院抗爭中受傷較重朋友的情況，希望早日恢復健康,2014/3/24
台大,2014/3/24 12:41,http://www.facebook.com/,NA,"朋友在立法院附近的青年旅館訂了兩間房提供梳洗:

1.有需要的請私訊電話，我們會幫忙連絡現場志工安排，

2.需要志工幫忙找人&顧房間 (PM10-隔天7:30)",2014/3/24
台大,2014/3/24 12:41,http://www.facebook.com/807206862641868,NA,中國團來台 明年起每天上限5千人,2014/3/24
台大,2014/3/24 12:39,http://www.facebook.com/,NA,昨天不是說有一位傷的比較重的朋友，昏迷且氣胸，建議能有持續追蹤，希望能早日恢復健康，都沒有官員探視受傷民眾，他們應該是很需要被關心的一群，警察亂打人甚至可能造成創傷症候群，但媒體目前都沒在作這一部分的關注。,2014/3/24
台大,2014/3/24 12:34,http://www.facebook.com/,NA,"【立院即時】



中研院台史所副研究員吳叡人：

「進行政院吃一包乖乖叫做暴力？我沒看過這麼乖的暴力，那國家暴力算什麼？」",2014/3/24
台大,2014/3/24 12:30,http://www.facebook.com/,NA,"剛才 8:00pm , 看了香港主流媒體, TVB 互動新聞台(中文台) 和 Pearl 明珠台 (英文台), 發現一個很奇妙的現象, 中文台的報導頭條依然是台灣學運, 報導中立稍稍偏反服貿, 但是, Pearl 英文台的報導就非常非常偏反服貿 PRO Anti cepa, 不僅報導時間長, 而且直接採訪立院外抗爭的學生, 連記者都讚賞學生抗爭的表現, 重點是, 這些被採訪學生的表現也令人驚艷, 所有的採訪過程都以非常流利標準的英文進行,口條穩定大方, 真的令人讚賞!



我要說的還是那句話, 外國的新聞報導確實, 請台灣的學生放心,不要怕被抹黑,堅持下去,外國媒體非常支持你們, 支持的原因請自己想......",2014/3/24
台大,2014/3/24 12:29,http://www.facebook.com/,NA,"既然是隊友，你怎能叫他們豬呢？還有人說他們是暴民？國民黨黨工派的？這樣鬼島黑青會哭的，別忘了，你也是他們其中一隻! 

http://www.ettoday.net/news/20140324/338205.htm",2014/3/24
台大,2014/3/24 12:24,http://www.facebook.com/,NA,https://www.youtube.com/watch?v=QLllhkuK7mM,2014/3/24
台大,2014/3/24 12:23,http://www.facebook.com/807199555975932,NA,"【場外即時】



政治大學法學院副教授陳志輝上濟南路舞台發言，但講到佔領行政院以及警察執法的比例原則，被主持人打斷，引起現場民眾大聲反彈，高喊「讓他講下去。」



陳志輝繼續上台表示，關於比例原則，不能用公民抵抗去做衡量，因為這次行動根本還沒到抵抗程度，他說他在立法院裡看到林飛帆和學生在立院討論服貿協定，非常感動，內心在哭泣。他激動地表示，「雖然進去的話會被抓起來，會被抓起來，可是我不贊成警方用水柱、用暴力、去對抗那些靜坐和平的學生們，馬英九和江宜樺應該為這件事情下台。」



交大資工系林盈達教授則說，他聚集教授們出資讓學生可以包遊覽車上來，「今天也會有一批學生進來。」現場一片歡呼，士氣大振。",2014/3/24
台大,2014/3/24 12:23,http://www.facebook.com/,NA,"警察逮捕 [現行犯] [躺在地上的無抵的抗議民眾], 可以先打一頓也可以水邢伺候, 然後再送法辦. 兇手應該要法辦, 兇器[鎮壓噴水車]要查封當證物, 噴水車是要用灑的而不是對人噴, 感嘆高官的暴力水邢, 這可不是偶發的警民衝突, 而是獨裁者對人民的虐殺的鐵證.",2014/3/24
台大,2014/3/24 12:15,http://www.facebook.com/,NA,"今天坐公車下班，

駕駛的司機希望透過我能利用網路告訴大家，

司機叔叔：

各位年輕的學生們，

希望你們不要再被分化，

繼續努力守住立法院才是，

我支持你們的行動！

請一定要把我的話傳達給每個人知道！

－某位公車司機－

大家，能幫忙傳達的就分享出去吧！＞＜

這是一位公車司機叔叔鼓勵在台北抗議的學子們，

你們並不寂寞，也是有人支持你們的！",2014/3/24
台大,2014/3/24 12:05,http://www.facebook.com/,NA,"【立院即時】



熟悉空調動線的技工朱先生進入，協助建立新的通風管線，並進行送風，使場內空氣流通，全場歡呼。



目前立院場內逐漸涼爽舒適，氧含量經專家以儀器測量也升高。",2014/3/24
台大,2014/3/24 11:57,http://www.facebook.com/807186152643939,NA,"【台大學生響應全國罷課】



攝影 許文貞 李清遠



臺大大學新聞社發起「台大學生響應全國罷課」活動，下午四點半有40位同學在臺大校內的傅鐘前集結，並一起徒步前往立法院，從「臺大學生全面罷課」到「全台罷課」，臺大大新社號召同學走出課堂、集體罷課，一起走上街頭抵抗蠻橫無理的體制。另外，社員們也呼籲學校教師們可以支持他們的自主罷課，捍衛台灣民主價值。



臺大大新社的社員張宏祺表示，此活動是為了讓更多人關心台灣，反對國家暴力、捍衛民主的價值。目前連署的社團有：大學新聞社、大陸社、女性研究社、浪達社、濁水溪社、男同性戀社、台大學生會、原聲帶社、勞工社、非線性科學學會、台大歷史學系系學會、電影研究社，並持續增加中。",2014/3/24
台大,2014/3/24 11:55,http://www.facebook.com/,NA,"【反服貿集會最新傷病況】

據臺北市政府衛生局統計，反服貿集會行動目前最新傷病況，自3月18日至3月24日下午5時止，共有163人送醫，目前仍有7人住院中，其中在3/23晚間7時至3/24下午5時這段時間內，有123人送醫，6人住院。

#服貿 #台大新聞E論壇",2014/3/24
台大,2014/3/24 11:51,http://www.facebook.com/807183932644161,NA,"【立院動態】

文、圖／藍婉芸



稍早(19:00) 曾威凱律師前來說明目前魏揚進度，並表示會在等會20:30的羈押庭上力保魏揚。



曾威凱表示，魏揚的狀況，大家不用擔心，他說今早魏揚所在的松山保安大隊總共有12位被逮捕的學生，而到達現場的律師超過15位。「我們說過，只要有一位學生遭到逮捕，我們就有一位律師陪同，我們做到了，而且遠遠超過。」



對於魏揚遭檢查官羈押，曾威凱表示，所有律師都感到錯愕，他認為這是非常政治性的案子，且與官員的臉皮非常有關係，這些官員丟不起臉，雖然他們一天到晚在丟臉，但他們丟不起這個臉。



「堂堂一個最高行政機關，一下就被攻破，卻到現在為止還搞不清楚怎麼一回事。還搞不清楚到底是誰做的，非常的丟臉。」他說。



曾威凱說，更丟臉的是檢察官以為他可以任意的、毫無理由的申請法律羈押，他表示今晚幫魏揚開羈押庭的是顧立雄、尤伯祥以及朱芳君律師，大家不需擔心。



曾威凱更提到，今天下午馬總統把台北地方法院搞得比家裡辦喪事還嚴重，不僅將四周圍起，進出還要求出示律師證。曾威凱怒喊，「我憑甚麼要讓你看律師證！」。他說今天下午五點，有超過30位律師站在台北地方法院的門前，大聲地對著所有的媒體記者說「釋放魏揚 ! 釋放魏揚!」



「很可惜，一個案子只能三個律師去開庭，如果今天晚上羈押庭可以破例，絕對超過一百位律師要為魏揚辯護。」曾威凱說，台灣民主法治走到今天，還需這麼多律師站出來告訴你，你學的刑事訴訟法與我們沒有不同，感到非常可悲，這顯然是政治性的羈押，不會讓政府得逞的。



「我們不用對警察有多大的敵意，但也不需要多大的善意。」曾威凱說，因為昨晚攻擊人民的就是警察。他呼籲，警察不要整天想著替長官賣命，當警察用武力鎮壓時，律師團絕對會追究到底，以涉及妨礙自由以及傷害罪責，從上到下，那怕你只是在基層的員警。



「我們一定會追究，我們不但要確保學生運動達目標，也要確保學生毫髮無傷地回家。」曾威凱說。他並鼓勵大家繼續撐下去，這絕對是值得的，只要想著昨晚的夥伴被打得頭破血流，這就是你們必須繼續堅持的理由。",2014/3/24
